gsis_id,display_name,common_first_name,first_name,last_name,short_name,football_name,suffix,esb_id,nfl_id,pfr_id,pff_id,otc_id,espn_id,smart_id,birth_date,position_group,position,ngs_position_group,ngs_position,height,weight,headshot,college_name,college_conference,jersey_number,rookie_season,last_season,latest_team,status,ngs_status,ngs_status_short_description,years_of_experience,pff_position,pff_status,draft_year,draft_round,draft_pick,draft_team
00-0001886,Chad Brown,Chad,Chadrick,Brown,,,,BRO300874,,,,,7430,32004252-4f30-0874-894e-929c8cdedb02,1971-07-09,DL,DE,,,79,265,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jnse4lsmeorfrxjeltbp",Mississippi,,0,1993,1995,ARI,ACT,,,3,,,,,,
00-0001887,Chad Brown,Chad,Chadwick,Brown,,,,BRO301461,,,,,407,32004252-4f30-1461-ca6b-f897c9b1de48,1970-07-12,LB,LB,,,74,245,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/psp1kqxbdogqownj8edh",Colorado,,0,1993,2007,NE,CUT,,,15,,,,,,
00-0027669,Charles Brown,Charles,Charles,Brown,,Charles,,BRO304605,35503,BrowCh28,5589,1482,13263,32004252-4f30-4605-3175-545af0507be2,1987-04-10,OL,OT,,,77,300,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hh4ue5m0lvyjrvqhbeh0",USC,Pacific Ten Conference,78,2010,2015,DAL,ACT,ACT,Active,6,T,,2010,2,64,NO
BRO304980,Charlie Brown,Charlie,Charles,Brown,,,,BRO304980,,BrowCh00,,,,32004252-4f30-4980-90a5-798044c57c29,1958-10-29,WR,WR,,,70,182,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vvwahlufdsozrn26w7ka",South Carolina State,,0,1982,1987,ATL,ACT,,,6,,,1981,8,201,WAS
BRO323748,Chuck Brown,Chuck,Charles,Brown,,,,BRO323748,,BrowCh26,,,,32004252-4f32-3748-a836-256e7e637ffc,1957-03-15,OL,C,,,73,235,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xw7b1jtcisjo7h0lmmnt",Houston,,0,1979,1979,LA,ACT,,,0,,,,,,
BRO333132,Bud Brown,Bud,Charles,Brown,,,,BRO333132,,BrowBu20,,,,32004252-4f33-3132-291c-bae8c00b2807,1961-04-19,DB,DB,,,72,194,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xbsqujk5tcevlqcd9g2q",Southern Mississippi,,0,1984,1988,MIA,ACT,,,5,,,1984,11,305,MIA
00-0038597,Chase Brown,Chase,Chase,Brown,C.Brown,Chase,,BRO340581,56028,BrowCh10,77787,10987,4362238,32004252-4f34-0581-a205-5f41836f80e9,2000-03-21,RB,RB,RB,RB,70,211,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pv3sq3uzosixxexbznq5",Illinois; Western Michigan,Big Ten Conference,30,2023,2025,CIN,ACT,ACT,Active,3,HB,A,2023,5,163,CIN
00-0026434,Chris Brown,Chris,Chris,Brown,,,,BRO340768,,,,,,32004252-4f34-0768-38ea-3b7c385c65cc,1986-06-23,TE,TE,,,72,239,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cr2o5chqv1jv0briarhn",Tennessee,,0,2008,2008,MIA,DEV,,,0,,,,,,
00-0032702,Chris Brown,Chris,Chris,Brown,C.Brown,Chris,,BRO340593,43822,,11118,,2980137,32004252-4f34-0593-ec73-967644c552c7,1993-12-08,WR,WR,WR,WR,74,195,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gpua2ku6urvfqro2ubj8",Notre Dame,,10,2016,2016,DAL,RES,CUT,,0,,,,,,
00-0035424,Chris Brown,Chris,Chris,Brown,C.Brown,Chris,,BRO341595,48568,,46037,8406,3120365,32004252-4f34-1595-5a5d-070678f1f064,1996-04-26,OL,G,,,76,322,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a3sqsq3xk0rsabs6l7dj",USC,,62,2019,2019,LAC,CUT,CUT,,0,,,,,,
00-0021457,Chris Brown,Chris,Christopher,Brown,,,,BRO341929,,,,,4830,32004252-4f34-1929-fad8-e3f348c3916e,1978-05-09,DB,DB,,,73,196,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xwc1qjmcu3eou3wrv6lx",UAB,,31,2003,2004,JAX,RES,,,1,,,,,,
00-0022092,Chris Brown,Chris,Christopher,Brown,,,,BRO341343,28129,BrowCh03,1407,,4551,32004252-4f34-1343-2165-f80ade3d7da6,1981-04-17,RB,RB,,,75,234,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h4qcaktzf1wa11jgc9zv",Colorado; Northwestern; Fort Scott CC,,22,2003,2009,HOU,ACT,,,7,,,2003,3,93,TEN
BRO342516,Chris Brown,Chris,Christopher,Brown,,,,BRO342516,,BrowCh23,,,,32004252-4f34-2516-f54b-587447e8572a,1963-07-16,OL,OT,,,73,295,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xp9leciu7mb6scjkyyt6",Lamar; New York Instit. of Technology,,0,1987,1987,NYJ,ACT,,,0,,,,,,
BRO347208,Chris Brown,Chris,Christopher,Brown,,,,BRO347208,,BrowCh24,,,,32004252-4f34-7208-df97-cdc96e1f7774,1962-04-11,DB,DB,,,72,200,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rmfbq2qbbnggsff7rxed",Notre Dame,,0,1984,1985,PIT,ACT,,,2,,,1984,6,164,PIT
00-0028102,Chykie Brown,Chykie,Chykie,Brown,,Chykie,,BRO350727,37239,BrowCh05,6316,1368,14113,32004252-4f35-0727-ff70-e72ac17b6a79,1986-12-26,DB,DB,,,71,191,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ls3lsossj9hbemiod2ux",Texas,,23,2011,2016,CIN,RES,ACT,Active,5,CB,,2011,5,164,BAL
BRO351900,Clay Brown,Clay,Clayton,Brown,,,,BRO351900,,BrowCl20,,,,32004252-4f35-1900-2bd0-58aead602438,1958-09-20,RB,RB,,,75,223,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zqg3hyjrxcshsyh3lcdl",BYU,,0,1982,1983,DEN,ACT,,,1,,,1981,2,42,DEN
BRO356592,Sonny Brown,Sonny,Clifton,Brown,,,,BRO356592,,BrowSo20,,,,32004252-4f35-6592-3f51-69deda77fc51,1963-11-12,DB,DB,,,74,200,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tajexesr1m6zgjmr0hho",Oklahoma,,0,1987,1987,HOU,ACT,,,0,,,,,,
00-0027039,Cody Brown,Cody,Cody,Brown,,,,BRO356787,34514,BrowCo96,,,12612,32004252-4f35-6787-ca25-14699faa8573,1986-11-09,DL,DE,,,75,252,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hyu9rk84vycyh06imyrx",Connecticut,,0,2009,2011,DET,NWT,,,2,,,2009,2,63,ARI
00-0034919,Cody Brown,Cody,Cody,Brown,,Cody,,BRO356689,47249,,,,2161946,32004252-4f35-6689-be55-c189a9c88d82,1994-03-04,DB,DB,,,74,208,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zt6t4fu69x6hxruqkowx",Arkansas State,,0,2019,2019,JAX,CUT,CUT,,0,,,,,,
00-0027101,Colin Brown,Colin,Colin,Brown,,,,BRO356899,34590,BrowCo23,5063,1920,12636,32004252-4f35-6899-43fb-8fdfcba2439b,1985-08-29,OL,G,,,79,326,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cdpgjsozdmyqqjssanq5",Missouri,,74,2009,2013,BUF,CUT,,,2,G,,2009,5,139,KC
00-0020215,Corey Brown,Corey,Corey,Brown,,,,BRO356983,,,,,,32004252-4f35-6983-6f05-94127254b20d,1978-08-12,WR,WR,,,71,190,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dzxe6lk48q1bn7drw8vw",Tulsa,,17,2001,2001,ATL,RES,,,0,,,,,,
00-0031118,Corey Brown,Corey,Corey,Brown,C.Brown,Corey,,BRO356941,41935,BrowPh00,8986,3278,17399,32004252-4f35-6941-7d1f-17d92e3e6054,1991-12-16,WR,WR,,,71,190,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lgk5rlkpxd0vw28nhrrq",Ohio State,,10,2014,2016,CAR,ACT,CUT,,3,WR,,,,,
00-0027362,Cornelius Brown,Cornelius,Cornelius,Brown,,,,BRO357178,,BrowCo00,5892,2127,13318,32004252-4f35-7178-5de3-d9a109adfb7b,1988-02-26,DB,DB,,,71,198,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ix4isio7tyq8okzchvvz",Texas-El Paso,,39,2010,2011,IND,CUT,,,2,CB,,,,,
00-0001896,Cornell Brown,Cornell,Cornell,Brown,,,,BRO357374,22524,BrowCo20,,,1308,32004252-4f35-7374-2efb-426e48add858,1975-03-15,LB,OLB,,,72,240,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d5h4aa0mo7roqmres2ly",Virginia Tech,,90,1997,2004,BAL,ACT,,,7,,,1997,6,194,BAL
00-0001897,Corwin Brown,Corwin,Corwin,Brown,,,,BRO358156,,BrowCo21,,,416,32004252-4f35-8156-fe1f-efb816a9ce6c,1970-04-25,DB,S,,,73,205,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vchlktdoldkodo0whlhq",Michigan,,44,1993,2000,DET,ACT,,,8,,,1993,4,110,NE
00-0018954,Courtney Brown,Courtney,Courtney,Brown,,,,BRO358547,25310,BrowCo22,579,,2132,32004252-4f35-8547-9b15-a380c326898b,1978-02-14,DL,DE,,,76,285,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dtbhtgehopnr0k7pru4m",Penn State,,98,2000,2006,DEN,RES,,,7,,,2000,1,1,CLE
00-0025599,Courtney Brown,Courtney,Courtney,Brown,,,,BRO358351,32405,BrowCo97,3828,,10655,32004252-4f35-8351-24ee-1cc41e9e4b4d,1984-02-10,DB,DB,,,73,204,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tfip4iubbjppcthfpszf",Cal Poly (San Luis Obispo),,37,2007,2010,NYG,RES,,,3,,,2007,7,212,DAL
00-0001899,Curt Brown,Curt,Curt,Brown,,,,BRO359720,,,,,,32004252-4f35-9720-9c60-2b2d9c2e5743,1970-04-05,DL,DT,,,77,260,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dqysclxvxufa41bxevjt",North Carolina,,0,1994,1994,PHI,RES,,,1,,,,,,
00-0001901,Curtis Brown,Curtis,Curtis,Brown,,,,BRO360502,,,,,,32004252-4f36-0502-d5fe-72bdf6ba3708,1971-07-18,WR,WR,,,74,185,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wsapt7hwhre6pmxdm8uh",Alabama,,18,1996,1996,BAL,CUT,,,0,,,,,,
00-0028033,Curtis Brown,Curtis,Curtis,Brown,,,,BRO360893,37170,BrowCu01,6247,1589,14033,32004252-4f36-0893-83c5-1a23e81c3413,1988-09-24,DB,DB,,,72,185,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nuwwkxelmpicquq0zekz",Texas,,31,2011,2013,PIT,RES,,,3,CB,,2011,3,95,PIT
BRO361284,Curtis Brown,Curtis,Curtis,Brown,,,,BRO361284,,BrowCu00,,,,32004252-4f36-1284-c400-81939ea179f8,1954-12-07,RB,RB,,,70,203,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y2qgdytosjr9s6a0zg8s",Missouri; Fort Scott CC,,0,1977,1983,HOU,ACT,,,7,,,1977,3,59,BUF
00-0001902,Cyron Brown,Cyron,Cyron,Brown,,,,BRO363630,,BrowCy20,,,1705,32004252-4f36-3630-14f2-cfbff75ec785,1975-06-28,DL,DT,,,77,275,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hao9v2wm273j5elewlge",Western Illinois; Illinois,,73,1998,2000,DEN,SUS,,,3,,,,,,
00-0031960,Da'Ron Brown,Da'Ron,Da'Ron,Brown,D.Brown,Da'Ron,,BRO367295,42576,BrowDa03,9666,4081,2513351,32004252-4f36-7295-ca93-761053e1f0e6,1991-09-21,WR,WR,WR,WR,72,199,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iripggfrb6khvvymsxsc",Northern Illinois,,0,2015,2016,MIA,DEV,CUT,,1,,,2015,7,233,KC
00-0020376,Dee Brown,Dee,Dadrian,Brown,,,,BRO364803,26395,BrowDe02,905,,2724,32004252-4f36-4803-c642-12e943e7bcc6,1978-05-12,RB,RB,,,70,210,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pgrpjdnlzbucmfispr4q",Syracuse,,22,2001,2006,KC,ACT,,,4,,,2001,6,175,CAR
00-0032098,Daniel Brown,Daniel,Daniel,Brown,D.Brown,Daniel,,BRO365389,43079,BrowDa04,10144,,2544798,32004252-4f36-5389-486c-3b2a1e3dd7f7,1992-05-26,TE,TE,TE,TE,77,247,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fnhg5hbp5sjn3uuanqua",James Madison,Colonial Athletic Association,87,2015,2021,NYJ,DEV,TRD,Prac Sq.; Inj,7,,,,,,
00-0021434,Dante Brown,Dante,Dante,Brown,,,,BRO367149,28305,BrowDa02,,,4831,32004252-4f36-7149-f321-c97962e0d6c3,1980-07-28,RB,RB,,,73,215,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/g8fuzdugnw58vwrwshtz",Memphis; Middle Georgia College,,30,2003,2005,SEA,CUT,,,2,,,,,,
00-0025870,Darrick Brown,Darrick,Darrick,Brown,,,,BRO367735,,,,,,32004252-4f36-7735-25c5-08c17c8b3941,1984-02-18,DB,DB,,,76,200,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qlwztqujqfpenvdmgzhj",McNeese State,,0,2008,2009,IND,DEV,,,1,,,,,,
00-0001903,Darwin Brown,Darwin,Darwin,Brown,,,,BRO368322,24678,,,,,32004252-4f36-8322-cf0a-0c8373aec6fa,1977-07-06,DB,DB,,,70,175,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zwbidcvkobzl4cudwi2z",Texas Tech,,27,2001,2001,LA,CUT,,,1,,,,,,
00-0001907,Dave Brown,Dave,David,Brown,,,,BRO381657,,BrowDa00,,,367,32004252-4f38-1657-1ca6-8a45d2de5956,1970-02-25,QB,QB,,,78,230,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dufnybaaskdsr6ax2sps",Duke,,17,1992,2001,ARI,ACT,,,10,,,1992,1,1,NYG
BRO380545,Dave Brown,Dave,David,Brown,,,,BRO380545,,BrowDa22,,,,32004252-4f38-0545-aaae-3767f01797b4,1964-01-17,LB,LB,,,74,215,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wyl2rngjvuvw534t8fez",Miami (Ohio),,0,1987,1987,PHI,ACT,,,0,,,,,,
BRO382398,Dave Brown,Dave,David,Brown,,,,BRO382398,,BrowDa01,,,,32004252-4f38-2398-9022-25c596405342,1953-01-16,DB,CB,,,73,190,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yc4frxbcsmlhmk5lych7",Michigan,,0,1975,1989,GB,ACT,,,15,,,1975,1,26,PIT
00-0001913,DeAuntae Brown,DeAuntae,DeAuntae,Brown,,,,BRO387090,22557,BrowDe21,,,,32004252-4f38-7090-33ae-540ca962a5e4,1974-04-28,DB,DB,,,72,195,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xnzxgrmnevepcjzh3cle","Central State University, Oh",,35,1997,1997,PHI,CUT,,,0,,,1997,7,227,PHI
00-0019312,DeMario Brown,DeMario,DeMario,Brown,,,,BRO387631,,,,,,32004252-4f38-7631-cbd9-2f328d21e726,1977-03-06,RB,RB,,,72,213,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c7myfnh0ln75m29kiked",Utah State,,24,2000,2000,TEN,RES,,,0,,,,,,
00-0019883,Delvin Brown,Delvin,Delvin,Brown,,,,BRO387608,,BrowDe22,,,2828,32004252-4f38-7608-9719-198384157616,1979-09-17,DB,DB,,,71,202,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eobzbm7p5q76ocai9cbn",Miami,,24,2001,2001,JAX,CUT,,,0,,,,,,
00-0001916,Dennis Brown,Dennis,Dennis,Brown,,,,BRO389436,,BrowDe23,,,7163,32004252-4f38-9436-c5eb-d2b768dab08c,1967-11-06,DL,DE,,,76,285,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvcb65yt3lwl81ilqltc",Washington,,96,1990,1996,SF,ACT,,,7,,,1990,2,47,SF
00-0036566,Deonte Brown,Deonte,Deonte,Brown,D.Brown,Deonte,,BRO390022,53622,BrowDe06,41457,9657,4040962,32004252-4f39-0022-a3c9-a9993b5cf6ac,1998-01-15,OL,G,OL,G,76,335,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fdjeusuv8dat0styw3hw",Alabama,Southeastern Conference,,2021,2023,CAR,DEV,DEV,Practice Squad,2,G,A,2021,6,193,CAR
00-0001918,Derek Brown,Derek,Derek,Brown,,,,BRO390609,,BrowDe01,,,7506,32004252-4f39-0609-4026-855c9652b34c,1971-04-15,RB,RB,,,69,205,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lcqgqc0iqpep97l3hgie",Nebraska,,22,1993,1997,NO,RES,,,5,,,1993,4,109,NO
00-0001919,Derek Brown,Derek,Derek,Brown,,,,BRO391782,,BrowDe00,,,282,32004252-4f39-1782-61c8-7aa458bde5d4,1970-03-31,TE,TE,,,78,271,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/k3vc6q3gmcbygtrsiauf",Notre Dame,,49,1992,2000,ARI,CUT,,,9,,,1992,1,14,NYG
00-0036220,Derrick Brown,Derrick,Derrick,Brown,D.Brown,Derrick,,BRO393541,52415,BrowDe05,43883,8747,4035495,32004252-4f39-3541-fadb-33b669a1b580,1998-04-15,DL,DE,DL,INTERIOR_LINE,77,320,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nneryzn7ehs21yeed5ny",Auburn,Southeastern Conference,95,2020,2025,CAR,ACT,ACT,Active,6,DI,A,2020,1,7,CAR
00-0027003,Donald Brown,Donald,Donald,Brown,,,,BRO398445,34478,BrowDo00,4950,554,12489,32004252-4f39-8445-94bb-7ffe292ae825,1987-04-11,RB,RB,,,70,207,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/shuzv9hi421ip4zllqly",Connecticut,,34,2009,2015,LAC,ACT,,,7,HB,,2009,1,27,IND
BRO398820,Donald Brown,Donald,Donald,Brown,,,,BRO398820,,BrowDo22,,,,32004252-4f39-8820-391b-bac70a4afb13,1963-11-28,DB,DB,,,71,189,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zkxxwmb8znyc7crcul3n",Maryland; Oklahoma,,0,1986,1987,NYG,ACT,,,2,,,1986,5,129,LAC
BRO403512,Don Brown,Don,Donald,Brown,,,,BRO403512,,BrowDo21,,,,32004252-4f40-3512-39c7-8681927311ad,1959-04-02,OL,OT,,,78,262,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/g905hb8fisfyrvnovfia",Santa Clara University,,0,1983,1983,LAC,ACT,,,1,,,,,,
00-0033350,Donatello Brown,Donatello,Donatello,Brown,D.Brown,Donatello,,BRO405271,45231,BrowDo02,12105,6040,4218143,32004252-4f40-5271-65e4-c0461fa37c44,1991-05-15,DB,DB,,,72,190,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t1cca7iow9hsl3bjxehk",Valdosta State,,44,2017,2017,GB,ACT,CUT,,0,CB,A,,,,
00-0001922,Doug Brown,Doug,Douglas,Brown,,,,BRO405858,,BrowDo23,,,1684,32004252-4f40-5858-d896-f852b566f0be,1974-09-29,DL,DT,,,79,290,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fpp8a0pbs8vvvsughrv6",Simon Fraser,,78,1998,1999,WAS,ACT,,,2,,,,,,
00-0026166,Duane Brown,Duane,Duane,Brown,D.Brown,Duane,,BRO408217,33107,BrowDu20,4340,1660,11260,32004252-4f40-8217-b6d5-7b42b3df2aa2,1985-08-30,OL,OT,OL,T,76,329,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oo4wdp0wxeyowhqtbor9",Virginia Tech,Atlantic Coast Conference,76,2008,2023,NYJ,RES,ACT,Active,16,T,A,2008,1,26,HOU
00-0036626,Dyami Brown,Dyami,Dyami,Brown,D.Brown,Dyami,,BRO408220,53511,BrowDy00,77986,9546,4361577,32004252-4f40-8220-1974-8f5000372de2,1999-11-01,WR,WR,WR,WR,72,195,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wwl9s886olkkvu67qktp",North Carolina,Atlantic Coast Conference,5,2021,2025,JAX,ACT,ACT,Active,5,WR,A,2021,3,82,WAS
00-0036855,Earnest Brown IV,Earnest,Earnest,Brown,E.Brown,Earnest,,BRO823765,53603,BrowEa00,56428,9638,4242292,32004252-4f82-3765-be2d-5cc53c3415f5,1999-01-08,DL,DE,DL,INTERIOR_LINE,77,270,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nqyyjsk3zyn0t7lttprh",Northwestern,Big Ten Conference,51,2021,2025,DAL,DEV,DEV,Practice Squad,3,DI,A,2021,5,174,LA
00-0001923,Eddie Brown,Eddie,Eddie,Brown,,,,BRO412896,,BrowEd00,,,,32004252-4f41-2896-225c-3ce864ad6f3b,1962-12-18,WR,WR,,,72,185,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fhjtz0eze4ptsyzoih8d",Miami; Navarro,,0,1985,1992,CIN,RES,,,8,,,1985,1,13,CIN
00-0039956,Elliott Brown,Elliott,Elliott,Brown,E.Brown,Elliott,,BRO414236,55623,BrowEl00,62777,,4240826,32004252-4f41-4236-4a1d-2d9115cab842,1998-02-02,LB,LB,DL,EDGE,77,240,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hm7lcvs9qqdvccajfptv",Virginia,Atlantic Coast Conference,41,2025,2025,ARI,DEV,RES,Reserve/Future,0,,,,,,
00-0023546,Elton Brown,Elton,Elton,Brown,,,,BRO418258,29938,BrowEl20,2328,,8525,32004252-4f41-8258-3244-8aa9717e0c81,1982-05-22,OL,OT,,,77,332,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/da47yctefxv0hcw6cj9g",Virginia,,61,2005,2008,ARI,ACT,,,4,,,2005,4,111,ARI
00-0001931,Eric Brown,Eric,Eric,Brown,,,,BRO429318,23509,BrowEr21,11652,,1491,32004252-4f42-9318-5e9c-c57d64dba0cf,1975-03-20,DB,S,,,73,213,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vqv7vfnfklyec7q956xr",Mississippi State; Blinn College,,24,1998,2004,HOU,ACT,,,7,,,1998,2,61,DEN
BRO422280,Eric Brown,Eric,Eric,Brown,,,,BRO422280,,BrowEr22,,,,32004252-4f42-2280-7021-f37d0b3cf3b9,1967-04-12,DB,DB,,,71,177,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ifmcwahuc35htu2t0ui8",Savannah State College,,0,1989,1989,DAL,ACT,,,0,,,,,,
BRO426972,Eric Brown,Eric,Eric,Brown,,,,BRO426972,,BrowEr20,,,,32004252-4f42-6972-7218-792ed5a0eb9b,1964-09-07,WR,WR,,,74,180,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lkgb7gbusj80vyf6o81u",Tulsa,,0,1987,1987,KC,ACT,,,0,,,,,,
00-0001933,Ernie Brown,Ernie,Ernest,Brown,,,,BRO430491,,BrowEr23,,,,32004252-4f43-0491-22a0-38213cc8278a,1971-03-14,DL,DE,,,75,295,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lrhefb7dvoje0wrukk2j",Syracuse,,98,1999,1999,PIT,ACT,,,1,,,,,,
00-0034495,Evan Brown,Evan,Evan,Brown,E.Brown,Evan,,BRO430637,46679,BrowEv00,38709,7359,3128412,32004252-4f43-0637-2be4-bec510785c52,1996-09-16,OL,G,OL,G,75,320,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tlw4pewhhoepd5998bg4",SMU,American Athletic Conference,63,2018,2025,ARI,ACT,ACT,Active,7,G,A,,,,
00-0027019,Everette Brown,Everette,Everette,Brown,,,,BRO430930,34494,BrowEv99,4966,750,12433,32004252-4f43-0930-b9b7-0ba9f8b9cb0c,1987-08-07,LB,LB,,,73,263,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vsqo2eqcza95xoq1r7hl",Florida State,,90,2009,2014,WAS,CUT,,,5,ED,,2009,2,43,CAR
00-0033438,Fadol Brown,Fadol,Fadol,Brown,F.Brown,Fadol,,BRO431003,45338,BrowFa00,12246,6079,2981846,32004252-4f43-1003-6351-ff5d26b95b5d,1993-04-15,DL,DE,DL,INTERIOR_LINE,76,282,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zmeqspapejmmuqhybd1q",Mississippi; Florida International,,0,2017,2019,CHI,NWT,NWT,,2,DI,A,,,,
00-0001934,Fakhir Brown,Fakhir,Fakhir,Brown,,,,BRO431077,,BrowFa20,,,2076,32004252-4f43-1077-8c2d-c2d6afe76500,1977-09-21,DB,CB,,,71,195,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xprrin9ydmpj97mh4dyk",Grambling State,,34,1999,2008,LA,ACT,,,9,,,,,,
00-0026966,Freddie Brown,Freddie,Freddie,Brown,,,,BRO435417,34703,,,,12637,32004252-4f43-5417-da15-b375a779510b,1986-06-24,WR,WR,,,76,200,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mhliemgapsomkhcmdvtl",Utah,,84,2009,2010,MIN,DEV,,,1,,,,,,
00-0033994,Fred Brown,Fred,Frederick,Brown,F.Brown,Fred,,BRO435981,45797,,23172,6358,2971397,32004252-4f43-5981-a46c-bdab7f15b0d3,1993-12-01,WR,WR,WR,WR,73,195,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/df5s8tviww78kjf1g8ed",Mississippi State,Southeastern Conference,19,2017,2020,DEN,DEV,CUT,Waivers/No Rec.,2,WR,A,,,,
00-0001937,Gary Brown,Gary,Gary,Brown,,,,BRO442221,,BrowGa20,,,,32004252-4f44-2221-64bd-64a9cefffd5f,1971-06-25,OL,OT,,,76,315,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ml6mms4qvmxy8b9nol5o",Georgia Tech; Nassau CC,,61,1994,1998,SF,CUT,,,4,,,1994,5,148,PIT
00-0001938,Gary Brown,Gary,Gary,Brown,,,,BRO443394,,BrowGa00,,,126,32004252-4f44-3394-eada-0fedbe31c2d2,1969-07-01,RB,RB,,,71,230,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bflqsfix92hrwlkgaxsh",Penn State,,33,1991,1999,NYG,RES,,,8,,,1991,8,214,HOU
00-0001940,Gilbert Brown,Gilbert,Gilbert,Brown,,,,BRO452308,,BrowGi20,,,446,32004252-4f45-2308-b08a-a2e1388968c4,1971-02-22,DL,NT,,,74,340,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kkf1ujnc1zugt94i1opm",Kansas,,93,1993,2003,GB,ACT,,,10,,,1993,3,79,MIN
BRO455124,Gordon Brown,Gordon,Gordon,Brown,,,,BRO455124,,BrowGo20,,,,32004252-4f45-5124-c785-5e783418e431,1963-03-19,RB,RB,,,71,220,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rukugh2lkln88bw9ycyh",Tulsa; Hutchinson CC,,0,1987,1987,IND,ACT,,,1,,,,,,
BRO459816,Greg Brown,Greg,Gregory,Brown,,,,BRO459816,,BrowGr20,,,16050,32004252-4f45-9816-9284-815b9023f6be,1957-01-05,DL,DE,,,77,254,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b4ihhkdg06l0j2hbfaff",Eastern Illinois; Kansas State,,0,1981,1988,ATL,ACT,,,8,,,,,,
